"","mean_lc_corr","sd_lc_corr","mean_lc_pop_pair_cv","sd_lc_pop_pair_cv","mean_lc_stab","sd_lc_stab","mean_mp_corr","sd_mp_corr","mean_mp_pop_pair_cv","sd_mp_pop_pair_cv","mean_mp_stab","sd_mp_stab","mean_cc_corr","sd_cc_corr","mean_cc_pop_pair_cv","sd_cc_pop_pair_cv","mean_cc_stab","sd_cc_stab","Year"
"1",0.143469387755102,0.352092264307289,0.000530765384636343,0.00113852627878326,0.000407393617419681,0.000911880254463076,0.455918367346939,0.392507528416903,0.00123511382335631,0.00268859451938774,0.000288340975925985,0.00064456122913456,0.0804081632653061,0.383101157135605,0.000430036291489067,0.0012771704681927,0.000317109780111336,0.000900518864494202,1986
"2",0.0046551724137931,0.4220260884812,0.000204096980164921,0.000746356867441056,0.000121482078111095,0.000267558548542475,0.390172413793103,0.40991865422947,0.00162177344389365,0.00673508120352874,0.000679539767597284,0.00281082919628685,0.005,0.487971993731881,8.72821824984541e-05,0.000209636461387234,0.00011776697695898,0.000336988565492847,1987
"3",0.157272727272727,0.423440295085014,9.08561857188449e-05,0.000236174735221399,8.85143665081145e-05,0.000242611114130675,0.533636363636364,0.356143768495791,0.00124909260720738,0.00295625221989483,0.000372093153260096,0.00122971695811189,0.028,0.433104212931783,0.000275659901951323,0.000876593946084607,0.000163174971733025,0.000338049968452388,1988
"4",0.104489795918367,0.419384773728582,0.000471153822098123,0.00113789400784677,0.000221148503443818,0.000346033553262964,0.447959183673469,0.322980775949054,0.0012341504681467,0.00316267705915392,0.000448307956343527,0.00114442451894609,0.102040816326531,0.386420429453878,0.000344293878042598,0.00069545890006901,0.000326215132068075,0.000728243591701133,1989
"5",-0.0173076923076923,0.386913961072745,0.000306995840009198,0.00059201196954064,0.000287817057338791,0.000472112900418151,0.535,0.416114143465656,0.00163255095711314,0.00393953025925976,0.000281293521740911,0.000559896815959546,0.0928846153846154,0.342919052578619,0.000439767020268201,0.00105712485002757,0.000309006007932518,0.000694112963827072,1990
"6",-0.0307272727272727,0.388171661842076,0.000298045607833831,0.000529533005638758,0.000281318417414172,0.000513307500883271,0.421818181818182,0.381852651963356,0.000704703038179338,0.00121936404524117,0.000346311398106147,0.000974320100092697,0.0983636363636364,0.327887535124829,0.000307128571508962,0.00044919457813196,0.000270935549765241,0.000420356592418512,1991
"7",-0.00133333333333333,0.377260459822461,0.00040858689240003,0.000776209542350635,0.000391341168335307,0.000745658618594088,0.525777777777778,0.355134346466804,0.00109107511630484,0.00188398168120507,0.000274828015988131,0.000374069621674955,0.0662222222222222,0.399199704459315,0.00035187092586951,0.000644227757714286,0.000260904184976487,0.00052831171636683,1992
"8",0.052,0.332095554964409,0.000275987060108397,0.000784236196762416,0.000245470228812033,0.00075738049901629,0.469166666666667,0.419710520363684,0.00110092111275769,0.00212341240051694,0.000311634942089615,0.000732939000963099,0.0298333333333333,0.350454869875151,6.23348598777824e-05,0.000132253157880499,4.32056923268199e-05,6.25582012556354e-05,1993
"9",-0.0565217391304348,0.365690928343135,0.000644807853386391,0.00196339120882611,0.000510849214189626,0.00117987783256876,0.497826086956522,0.335180966334959,0.00150045865988197,0.00380073745455931,0.000589806983598529,0.0015097397378351,-0.0591304347826087,0.337341410225813,0.000295149644071196,0.000707567694276823,0.000282873054738203,0.000602003804880227,1994
"10",0.128571428571429,0.311671899314487,0.000424518127693963,0.000866630759437518,0.00033201858035813,0.000589135541625708,0.559761904761905,0.351418644751826,0.00200779271461942,0.00492712516959893,0.000512864923188647,0.00130979385499532,0.0121428571428571,0.359108216003747,0.000507560501997498,0.00104634028000673,0.000492253612598127,0.00100816766062943,1995
"11",-0.0316666666666667,0.434768885432062,0.000311137541540497,0.000633369461995828,0.000323133006399461,0.000815004388929192,0.546428571428571,0.360188442743121,0.00147506755612695,0.00289154826607978,0.000563929375142684,0.00142905482947303,-0.0685714285714286,0.375184971802179,0.000150155025226421,0.000257048225936161,0.000146219878430165,0.000233001886235964,1996
"12",0.02275,0.392232188561303,0.000227238701605731,0.000536884684320708,0.000181128293905954,0.00040823453351389,0.50375,0.304771351873953,0.00146300294437873,0.00257401357305083,0.000445252125566835,0.000656620353277141,0.068,0.42715636961488,0.000758946976705026,0.0018020940044187,0.000514697917675019,0.00116006168250814,1997
"13",0.07,0.461934338768329,0.00130728271931601,0.00337520230085846,0.000925910815306819,0.00243869096333389,0.572162162162162,0.291967798216165,0.00198983568514438,0.00289549867499259,0.000851337079864249,0.00127827641901986,0.17027027027027,0.38283653667566,0.000723655894167428,0.00104668722402344,0.000622729124899063,0.00102616029047869,1998
"14",0.28,0.44135572024714,0.00100787725096139,0.00174175770030897,0.000636738896433947,0.00118000484352957,0.60525,0.319069058516435,0.00162164654166706,0.00276346351673761,0.000437235696754463,0.000746932355085237,0.01275,0.469342079063328,0.000784063189417894,0.00191040711153958,0.000544194293316698,0.00136686619167917,1999
"15",0.0332,0.399185088265929,0.00190761344330451,0.0103440874104399,0.00133089995680971,0.0072577067208991,0.6014,0.299455355944891,0.00220480914965681,0.0045654935578126,0.000462845173206303,0.00117862513192413,0.1104,0.399381971530606,0.00263947111523671,0.0168454264238747,0.00119362509676341,0.00740959367974207,2000
"16",-0.00526315789473684,0.477322129554802,0.000989608705762622,0.00160043600545619,0.000762326268734477,0.00115373130097135,0.67,0.241694468733184,0.00232586988504987,0.00384628041144124,0.000497377928509215,0.000890495624964807,0.160789473684211,0.36983109058309,0.000573024606745446,0.000939862384921381,0.000376808456734128,0.000590967168744775,2001
"17",0.170909090909091,0.419189795398929,0.000838969916024303,0.00210279476857175,0.000661853060689278,0.00172259955668403,0.5825,0.292424707065469,0.0045804831594167,0.013133913480229,0.00113695528053311,0.00389172782541554,0.121590909090909,0.371251454820222,0.000891889457996239,0.00328251334223472,0.000826210012350747,0.0031652458650053,2002
"18",0.130731707317073,0.41244023957358,0.00140182463632157,0.00282262183882656,0.000749178444699109,0.0014361814828653,0.555609756097561,0.249630214321983,0.00212219777747302,0.00379589553213036,0.00079356053674674,0.00157963236678279,-0.021219512195122,0.386148903416488,0.000527973858617305,0.00108391221248741,0.00045631601934479,0.000989232149827045,2003
"19",-0.0126190476190476,0.33517421406588,0.00108842951588122,0.00539736518407246,0.000551423962465542,0.00198422779017344,0.511428571428571,0.308201481680579,0.00271592354344352,0.00709316848485365,0.00135023569492347,0.00382205348527355,0.0519047619047619,0.347543561721181,0.0013595244136184,0.0037236916144869,0.00110090898009159,0.00297925620283257,2004
"20",0.161777777777778,0.341249634624439,0.000822947798921215,0.00245839511197412,0.000472225518139537,0.00102204361765631,0.567777777777778,0.334493435788893,0.00144145280085333,0.00277208474465931,0.000340067853232684,0.000552103790093873,0.112666666666667,0.294721748588239,0.000261677317494783,0.000782564900188328,0.000227506484992432,0.000687374784730735,2005
"21",0.143260869565217,0.436618594543853,0.000603020556244009,0.00184000915775332,0.000493116457687861,0.00194242148260196,0.580652173913043,0.310314551339358,0.0013212943913855,0.00303160772984899,0.000334041284888589,0.000775120660838177,0.0643478260869565,0.405159239882093,0.000542606245252976,0.00138893656312723,0.000431439084528695,0.00148167999411667,2006
"22",0.151489361702128,0.377468563179391,0.000578565173909785,0.00134328816978696,0.000354843760511468,0.000838299584330215,0.503191489361702,0.342770720573558,0.00117266484994981,0.00338215391455464,0.000232091188068368,0.000334502876614761,0.130425531914894,0.397108885773206,0.000387148617621608,0.00107024216712239,0.000208033243217097,0.000451199654758462,2007
"23",0.168157894736842,0.361900802170518,0.00069165932572539,0.00197434933624124,0.000759234861518506,0.00263383487040767,0.504210526315789,0.350410042270537,0.00214903194470321,0.00393352825891759,0.000585767809036446,0.000989741783472509,0.190263157894737,0.337330432614872,0.000321085901999771,0.000713630283800076,0.000304745038077154,0.000794088568103578,2008
"24",0.113478260869565,0.409754492301613,0.000563979442419354,0.00102497577210956,0.000393348380675605,0.000764144869421578,0.56695652173913,0.357204389454288,0.00158089426747139,0.00306798760138487,0.000216560421408048,0.000413299588884116,0.0482608695652174,0.403139371256399,0.000762499570267372,0.00173273034891388,0.000418349921954213,0.000998597333086428,2009
"25",0.0824,0.411882487699428,0.000651817641432329,0.00166474585023082,0.000323495746447655,0.000723588238338336,0.63,0.297774054872318,0.00149314783288143,0.00359837241875047,0.00033164640476069,0.000758396164859684,0.0666,0.410299094489344,0.000324925488793681,0.000620993835208135,0.0002440903490212,0.000465654453510222,2010
"26",0.0664705882352941,0.439899186311645,0.000403465415583846,0.00135557355030775,0.000351582180983811,0.00160174921251251,0.658823529411765,0.278830751954109,0.00118482592028206,0.00272014016466593,0.000149790488358989,0.000224657277479833,0.20843137254902,0.411015194604869,0.000667208344249103,0.00151967563753682,0.000425394480934788,0.00125792806787919,2011
"27",0.0947058823529412,0.396062383678008,0.000492814884240423,0.00088684578320636,0.000256252099184948,0.000488236042433556,0.591960784313725,0.294842463752039,0.00147923968992385,0.00305238566300992,0.000342997259887146,0.000733477271478162,0.102352941176471,0.37033816025516,0.000584636762672658,0.0016350567672823,0.000423453309073672,0.00119056117047466,2012
"28",0.227234042553191,0.468418718890712,0.000547250434220509,0.00169070064792873,0.000187765245622918,0.00062256545823202,0.678510638297872,0.301806003940944,0.00227994083240647,0.0057550385791926,0.000197908457677887,0.000418912525918259,0.174893617021277,0.469809731794486,0.000271823022584065,0.000818951235101213,0.000139575652222137,0.000477247253125755,2013
"29",0.213333333333333,0.403408721387166,0.000429470020458114,0.000791423553906191,0.000203670359444113,0.000368782887218954,0.663333333333333,0.29032045210815,0.00172004510175718,0.00396886802908358,0.000216093505813643,0.00049937255186933,0.26025641025641,0.34609465680791,0.000879642772966334,0.00198918105274647,0.000496834206840104,0.00122094317862633,2014
"30",0.239787234042553,0.420431917466778,0.000604047441239323,0.00183365388707333,0.000199913735601642,0.000465090066684891,0.713617021276596,0.274981624144271,0.00161305268790454,0.00342630536548466,0.000218836722657994,0.00049531283520612,0.122765957446809,0.341783697983411,0.000204635651986072,0.00037545936569922,0.000166752882053188,0.000414570805921185,2015
"31",0.353461538461538,0.380381050513487,0.000351459942712432,0.00097482728156792,0.000109717328666135,0.000314700693222643,0.668653846153846,0.338097496358285,0.00141649005476657,0.00320689969055123,0.000160343484810515,0.000326387980282719,0.255384615384615,0.376805257542426,0.000269075692049944,0.000827659820495804,0.00011019444933665,0.000337423011107508,2016
"32",0.140566037735849,0.442186068972796,0.000924565424918516,0.00410258835583941,0.000445957003892575,0.00147415829570375,0.628301886792453,0.321473385960622,0.00158153022298644,0.00343435520148228,0.000361661146395782,0.000799177845918754,0.224528301886792,0.408494261506327,0.000659849330006674,0.00233877539631649,0.000452600565917889,0.00181012640356472,2017
"33",0.228541666666667,0.422691425013735,0.000267497756984714,0.000465931123995822,0.000175309024412268,0.000322681962578247,0.639375,0.317499581169099,0.00158308934068852,0.00391464891302093,0.000316208755158726,0.000899944452759304,0.198333333333333,0.438892868881017,0.000537162592110165,0.00157640964312628,0.000306955453394529,0.000730351676894946,2018
"34",0.118085106382979,0.401408597522104,0.000677109444476553,0.00262704172808108,0.000412902935385894,0.00194159723596898,0.650425531914894,0.276578139338663,0.00122759276706475,0.0024074577981251,0.00022429298189973,0.000466225136875878,0.120851063829787,0.36697251281518,0.000585512248870694,0.00213062523499969,0.000324562015398234,0.00114701719265245,2019
